id	sentiment	review
1319	0	"hear commentary by some of the top stars of no-holds-barred including rorion gracie , mark kerr , keith hackney and bas rutten ."
1320	0	naxalites are becoming more and more popular among tribles because of their capacity to give instant justice and more and more youths are joiningthem .
1321	0	"in the dark silence of the sea during world war ii , the submarine u . s . s ."
1322	0	"the rabbi refuses , but gives goldman peculiar advice on how to do away with her , setting into motion a series of unexpected events ."
1323	0	"here , in the smallest quietest corner of new england unfolds a disquieting tale of what happens when music meets murder . . ."
1324	0	"handsome , charming and undeniably self-absorbed , he treats her more like a nanny than a harvard law grad and can barely choose a tie without herhelp ."
1325	0	"when carlitos is released after doing 2 years of "" hard time "" , he attempts to redeem himself and sets an example for his 5 year-old son ."
1326	0	"with the help of a sexy and elusive young woman named bad girl ( king ) , they come together to do battle with the kung fu master who'll stop at nothing to get"
1327	0	"befriended by the ship's charismatic cyborg cook , john silver , jim blossoms under his guidance and shows the makings of a fine shipmate as he and the alien c"
1328	0	"who knows what may be down the next block , or what lies in store for gigi at the end of the walk ?"
1329	0	"george , a handsome english knight , unsettled by the horrendous bloodletting he witnessed in palestine , desires to hang up his sword and settledown to a qui"
1330	0	"these two facts cause a chain of events that changes not only her life , but also that of her friends in a brutal way . . ."
1331	0	"desperate for a grandchild , she's eager to see him married and spends much of her time planning introductions to suitable chinese girls for daniel ."
1332	0	"four friends - one summer - an italian-american neighborhood in yonkers , ny ."
1333	0	samantha noble ( elizabeth berkley ) is a high-profile magazine editor .
1334	0	"nete's marriage begins to unravel , her father gets worse again and is admitted to hospital , where death comes after all ."
1335	0	"soon discovering that they're in a strange fourth dimension where our laws of physics don't apply , they have to unravel the secrets of the "" hypercube "" in or"
1336	0	the farmer whom the barn belongs to is distraught and can't cope from the intruder's power of articulations .
1337	0	starving artist gus bishop can't even give away his paintings .
1338	0	the story follows unpredictable twists and turns until it climaxes with a madcap finale .
1339	0	"the book records the entire history of the universe , revealing to its readers anything they wish to know ."
1340	0	jenny even turns to the flower girl - who isn't much help .
1341	0	"jack , a lonely driver on a desert highway , runs out of gas ."
1342	0	"having given permission to male nurse greg focker to marry his daughter , ex-cia man jack byrnes and his wife travel to detroit to greg's parents, who this ti"
1343	0	the plan slowly unravels when sarah and her lover suspect that her husband has found out .
1344	0	will tom be able to persuade his naturally cautious and terminally confused fianc&#233 ; e to work through all the damage and chaos ?
1345	0	"soledad , the desert artist who accompanies hilary home , hopes this trip will be the start of their new life together ."
1346	0	"'broadway' tells the stories of these legendary performers , composers and writers while illustrating their tales with amazing , rare , archival performance fo"
1347	0	"the story is set in a place called attic town , where the great syndicate robs and kills anyone who stands in their way ."
1348	0	"after a number of failed attempts , they finally arrive by boat and stumble across a german radar station ."
1349	0	a group of kids are driving to new mexico to get drugs when their car breaks down in front of a slaughterhouse where a family of cannibals live .
1350	0	"seven years later , the submarine uss tunny successfully launched the regulus nuclear cruise missile , and a whole new era in the history of the navy , the sub"
1351	0	"he tries , with his family's support , to find a job and live a normal life ."
1352	0	"jimmy sees the tv proposal and returns to town convinced that he can change her mind , however he faces formidable opposition from almost every side ."
1353	0	"she frequently offers her hospitality to a 16-year-old prostitute , gr&#233 ; goire , a young man who became her friend ."
1354	0	"when the apocalypse arrives , it takes the form of a bio-chemical virus , contaminating the cities , mountains , and shorelines ."
1355	0	"toula portokalos is 30 , greek , and works in her family's restaurant , dancing zorba's , in chicago ."
1356	0	"her mother , ingrid , is a beautiful , free-spirited poet ."
1357	0	"anxious to use artificial life to improve the world , rosetta stone , ( tilda swinton ) , a bio-geneticist creates a recipe for cyborgs and uses her own dna in"
